,tree,expresion,y_predict,mse,isValida
72,"
sin_
    \
    cos________
               \
           _____+__
          /        \
        cos_        *
            \      / \
            146   X   X
",sin(cos((cos(146)+(X*X)))),"[0.451, 0.3601, 0.2561, 0.1401, 0.0143, -0.1175, -0.2506, -0.3795, -0.4987, -0.6033, -0.6898, -0.7567, -0.8037, -0.8317, -0.8415, -0.8322, -0.801, -0.7423, -0.6492, -0.5156, -0.3403, -0.1304, 0.0977, 0.321, 0.5163, 0.6676, 0.7695, 0.8255, 0.8413, 0.818, 0.7474, 0.6153, 0.4119, 0.1455, -0.1498, -0.4248, -0.6375, -0.7713, -0.8333, -0.8351, -0.7737, -0.6291, -0.3841, -0.0564, 0.2894, 0.5743, 0.7541, 0.8331, 0.8303, 0.7404, 0.533, 0.1999, -0.1949, -0.5374, -0.7508, -0.8362, -0.8192, -0.6866, -0.4, 0.0158, 0.4307, 0.7112, 0.8304, 0.8226, 0.6781, 0.3508, -0.1127, -0.5342, -0.7749, -0.8414, -0.7634, -0.4947, -0.0299, 0.4532, 0.751, 0.8413, 0.7654, 0.4738, -0.0319, -0.5251, -0.79, -0.8362, -0.6874, -0.2761, 0.2902, 0.6998, 0.8393, 0.7663, 0.4266, -0.1531, -0.6417, -0.8329, -0.7836, -0.4511, 0.151, 0.6559, 0.8374, 0.7585, 0.3584, -0.2843]",1.0128,True
73,"
cos____________
               \
       _________+_
      /           \
    sin__         sin__
         \             \
          *_            +
         /  \          / \
        X   117       X   52
",cos((sin((X*117))+sin((X+52)))),"[0.9572, 0.951, 0.9445, 0.9377, 0.9305, 0.9231, 0.9155, 0.9078, 0.9, 0.8923, 0.8847, 0.8773, 0.8702, 0.8634, 0.8571, 0.8513, 0.8462, 0.8417, 0.838, 0.8352, 0.8332, 0.8321, 0.8321, 0.833, 0.835, 0.8379, 0.8419, 0.8469, 0.8529, 0.8598, 0.8675, 0.876, 0.8852, 0.8949, 0.9051, 0.9155, 0.9261, 0.9367, 0.9471, 0.9571, 0.9665, 0.9752, 0.9828, 0.9893, 0.9944, 0.998, 0.9998, 0.9997, 0.9975, 0.9932, 0.9865, 0.9774, 0.9659, 0.952, 0.9356, 0.9168, 0.8956, 0.8723, 0.8468, 0.8194, 0.7902, 0.7596, 0.7276, 0.6946, 0.6608, 0.6265, 0.592, 0.5576, 0.5234, 0.49, 0.4573, 0.4259, 0.3957, 0.3672, 0.3405, 0.3158, 0.2933, 0.2731, 0.2555, 0.2404, 0.2281, 0.2185, 0.212, 0.2084, 0.2078, 0.2103, 0.216, 0.2247, 0.2366, 0.2516, 0.2697, 0.2908, 0.3148, 0.3417, 0.3712, 0.4032, 0.4375, 0.4739, 0.512, 0.5515]",1.0142,True
74,"
sin_
    \
    sin_______
              \
           ____-_
          /      \
        sin      cos
           \        \
            23       93
",sin(sin((sin(23)-cos(93)))),"[-0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945, -0.7945]",1.0221,True
75,"
sin____________
               \
       _________*________
      /                  \
    cos____           ____*__
           \         /       \
           _-       +_        /
          /  \     /  \      / \
        160   X   X   100   X   X
",sin((cos((160-X))*((X+100)*(X/X)))),"[0.0344, 0.9399, 0.7315, -0.2018, -0.9197, -0.87, -0.1647, 0.6519, 0.9999, 0.6141, -0.2611, -0.9448, -0.7639, 0.2411, 0.9925, 0.3718, -0.8686, -0.4977, 0.9306, 0.0664, -0.9146, 0.8847, -0.3739, -0.1094, 0.373, -0.412, 0.2255, 0.2162, -0.7953, 0.9512, -0.0224, -0.9966, -0.1368, 0.801, 0.9907, 0.8116, 0.6827, 0.7506, 0.9457, 0.9388, 0.2431, -0.8501, -0.5472, 0.9484, -0.2082, -0.5301, 0.8741, -0.9667, 0.9667, -0.8783, 0.5666, 0.0878, -0.8348, 0.8703, 0.2267, -0.9932, -0.1642, 0.9354, 0.6376, -0.4166, -0.9922, -0.6959, 0.0814, 0.7664, 0.9987, 0.7181, 0.0937, -0.5785, -0.9751, -0.8569, -0.2112, 0.6212, 0.9979, 0.4293, -0.6677, -0.8952, 0.3281, 0.9352, -0.5296, -0.5929, 0.9981, -0.6568, 0.1417, 0.2022, -0.3057, 0.1687, 0.2267, -0.7783, 0.9672, -0.099, -0.9855, -0.0479, 0.8472, 0.9798, 0.7883, 0.6799, 0.7766, 0.9718, 0.8744, 0.0204]",1.0229,True
76,"
   ___________________*_
  /                     \
sin________             cos________
           \                       \
       _____*__                  ___/___
      /        \                /       \
    sin_        *_            _-        _-
        \      /  \          /  \      /  \
        140   3   136       97   91   33   X
",(sin((sin(140)*(3*136)))*cos(((97-91)/(33-X)))),"[-0.8023, -0.8023, -0.8022, -0.8022, -0.8021, -0.8021, -0.802, -0.802, -0.8019, -0.8019, -0.8018, -0.8018, -0.8017, -0.8017, -0.8016, -0.8016, -0.8015, -0.8015, -0.8014, -0.8013, -0.8013, -0.8012, -0.8012, -0.8011, -0.8011, -0.801, -0.801, -0.8009, -0.8009, -0.8008, -0.8008, -0.8007, -0.8006, -0.8006, -0.8005, -0.8005, -0.8004, -0.8004, -0.8003, -0.8002, -0.8002, -0.8001, -0.8001, -0.8, -0.7999, -0.7999, -0.7998, -0.7998, -0.7997, -0.7996, -0.7996, -0.7995, -0.7995, -0.7994, -0.7993, -0.7993, -0.7992, -0.7991, -0.7991, -0.799, -0.799, -0.7989, -0.7988, -0.7988, -0.7987, -0.7986, -0.7986, -0.7985, -0.7984, -0.7983, -0.7983, -0.7982, -0.7981, -0.7981, -0.798, -0.7979, -0.7979, -0.7978, -0.7977, -0.7976, -0.7976, -0.7975, -0.7974, -0.7973, -0.7973, -0.7972, -0.7971, -0.797, -0.797, -0.7969, -0.7968, -0.7967, -0.7967, -0.7966, -0.7965, -0.7964, -0.7963, -0.7963, -0.7962, -0.7961]",1.0312,True
77,"
sin_
    \
    sin_
        \
        cos_
            \
            sin
               \
                X
",sin(sin(cos(sin(X)))),"[0.5795, 0.566, 0.553, 0.5409, 0.5298, 0.5198, 0.5112, 0.504, 0.4984, 0.4946, 0.4924, 0.4921, 0.4935, 0.4967, 0.5016, 0.5082, 0.5162, 0.5257, 0.5364, 0.5482, 0.5608, 0.5741, 0.588, 0.602, 0.6162, 0.6301, 0.6438, 0.657, 0.6695, 0.6813, 0.6923, 0.7023, 0.7113, 0.7192, 0.7262, 0.732, 0.7368, 0.7406, 0.7433, 0.745, 0.7456, 0.7452, 0.7438, 0.7414, 0.7379, 0.7334, 0.7278, 0.7211, 0.7134, 0.7047, 0.695, 0.6843, 0.6727, 0.6603, 0.6473, 0.6338, 0.6198, 0.6057, 0.5916, 0.5777, 0.5642, 0.5514, 0.5394, 0.5284, 0.5186, 0.5101, 0.5032, 0.4978, 0.4942, 0.4923, 0.4922, 0.4938, 0.4973, 0.5024, 0.5091, 0.5174, 0.527, 0.5379, 0.5498, 0.5625, 0.5759, 0.5898, 0.6039, 0.618, 0.632, 0.6456, 0.6587, 0.6711, 0.6828, 0.6936, 0.7035, 0.7124, 0.7202, 0.727, 0.7327, 0.7374, 0.741, 0.7436, 0.7451, 0.7456]",1.049,True
78,"
sin_
    \
    sin_
        \
        cos___
              \
              _+
             /  \
            19   X
",sin(sin(cos((19+X)))),"[0.3865, 0.344, 0.299, 0.2518, 0.2026, 0.1517, 0.0997, 0.0467, -0.0066, -0.0598, -0.1126, -0.1644, -0.2148, -0.2636, -0.3103, -0.3547, -0.3966, -0.4358, -0.4723, -0.5061, -0.537, -0.5653, -0.5909, -0.614, -0.6346, -0.6531, -0.6694, -0.6837, -0.6962, -0.7071, -0.7163, -0.7241, -0.7306, -0.7359, -0.7399, -0.7429, -0.7447, -0.7456, -0.7454, -0.7442, -0.7419, -0.7385, -0.734, -0.7283, -0.7214, -0.713, -0.7032, -0.6917, -0.6785, -0.6635, -0.6464, -0.6271, -0.6056, -0.5815, -0.5549, -0.5257, -0.4937, -0.4589, -0.4214, -0.3811, -0.3382, -0.2929, -0.2454, -0.196, -0.145, -0.0928, -0.0398, 0.0135, 0.0668, 0.1194, 0.1711, 0.2213, 0.2698, 0.3162, 0.3603, 0.4019, 0.4408, 0.4769, 0.5103, 0.5409, 0.5688, 0.594, 0.6168, 0.6372, 0.6553, 0.6714, 0.6855, 0.6977, 0.7084, 0.7174, 0.7251, 0.7314, 0.7365, 0.7404, 0.7432, 0.7449, 0.7456, 0.7453, 0.7439, 0.7415]",1.0674,True
79,"
sin_
    \
    cos_
        \
        cos_
            \
            cos
               \
                X
",sin(cos(cos(cos(X)))),"[0.6086, 0.5948, 0.5814, 0.5686, 0.5566, 0.5457, 0.5361, 0.5281, 0.5218, 0.5173, 0.5149, 0.5145, 0.5161, 0.5198, 0.5254, 0.5327, 0.5417, 0.5521, 0.5637, 0.5763, 0.5895, 0.6032, 0.617, 0.6309, 0.6444, 0.6576, 0.6702, 0.6821, 0.6932, 0.7034, 0.7127, 0.7211, 0.7286, 0.7351, 0.7407, 0.7455, 0.7493, 0.7523, 0.7544, 0.7557, 0.7562, 0.7559, 0.7548, 0.7529, 0.7501, 0.7465, 0.7421, 0.7367, 0.7304, 0.7232, 0.715, 0.7059, 0.6959, 0.6851, 0.6734, 0.661, 0.6479, 0.6344, 0.6207, 0.6068, 0.593, 0.5797, 0.5669, 0.5551, 0.5443, 0.5349, 0.5271, 0.5211, 0.5169, 0.5147, 0.5146, 0.5165, 0.5204, 0.5262, 0.5338, 0.543, 0.5536, 0.5653, 0.578, 0.5913, 0.605, 0.6188, 0.6327, 0.6462, 0.6593, 0.6718, 0.6836, 0.6946, 0.7047, 0.7139, 0.7222, 0.7295, 0.7359, 0.7414, 0.746, 0.7497, 0.7526, 0.7546, 0.7558, 0.7562]",1.0802,True
80,"
   _____________*_
  /               \
sin_              cos_
    \                 \
    cos__             cos__
         \                 \
          /_                *
         /  \              / \
        X   159           X   X
",(sin(cos((X/159)))*cos(cos((X*X)))),"[0.7216, 0.7595, 0.7935, 0.8206, 0.8374, 0.841, 0.8291, 0.8012, 0.7582, 0.7032, 0.6413, 0.5789, 0.523, 0.4805, 0.4574, 0.4582, 0.4848, 0.5364, 0.6079, 0.6895, 0.7667, 0.8223, 0.8413, 0.816, 0.7501, 0.6589, 0.5649, 0.4911, 0.456, 0.4696, 0.5321, 0.6308, 0.7388, 0.8195, 0.8395, 0.7869, 0.6808, 0.5628, 0.4775, 0.4563, 0.5093, 0.6216, 0.7502, 0.8331, 0.8224, 0.7202, 0.5815, 0.4779, 0.4595, 0.538, 0.6801, 0.8079, 0.8359, 0.7398, 0.5849, 0.4719, 0.4686, 0.5807, 0.7437, 0.8393, 0.7848, 0.6229, 0.4827, 0.4656, 0.5871, 0.7627, 0.8409, 0.7413, 0.5586, 0.4562, 0.5183, 0.7002, 0.8358, 0.7765, 0.5847, 0.4587, 0.5165, 0.7106, 0.84, 0.7457, 0.5405, 0.4556, 0.58, 0.7875, 0.8221, 0.6327, 0.4651, 0.5156, 0.7322, 0.839, 0.6776, 0.4783, 0.5003, 0.7212, 0.8391, 0.6674, 0.4694, 0.5224, 0.7598, 0.8231]",1.085,True
81,"
cos______________
                 \
            ______-_
           /        \
        __-_        cos_
       /    \           \
      /     sin         cos_
     / \       \            \
    X   X       X           131
",cos((((X/X)-sin(X))-cos(cos(131)))),"[0.7803, 0.7627, 0.7462, 0.731, 0.7172, 0.705, 0.6946, 0.686, 0.6794, 0.6748, 0.6723, 0.6719, 0.6736, 0.6774, 0.6832, 0.691, 0.7007, 0.7123, 0.7254, 0.7401, 0.7561, 0.7733, 0.7914, 0.8103, 0.8295, 0.849, 0.8684, 0.8875, 0.9059, 0.9234, 0.9398, 0.9546, 0.9678, 0.9789, 0.9879, 0.9945, 0.9986, 1.0, 0.9986, 0.9944, 0.9874, 0.9776, 0.965, 0.9497, 0.932, 0.9119, 0.8898, 0.8657, 0.84, 0.8129, 0.7847, 0.7558, 0.7264, 0.6968, 0.6673, 0.6382, 0.6097, 0.5822, 0.5559, 0.531, 0.5076, 0.4861, 0.4665, 0.449, 0.4338, 0.4209, 0.4105, 0.4026, 0.3972, 0.3944, 0.3942, 0.3967, 0.4017, 0.4093, 0.4194, 0.432, 0.4469, 0.4641, 0.4834, 0.5047, 0.5278, 0.5526, 0.5787, 0.6061, 0.6344, 0.6634, 0.6929, 0.7225, 0.752, 0.781, 0.8093, 0.8365, 0.8624, 0.8867, 0.9092, 0.9295, 0.9476, 0.9631, 0.9761, 0.9863]",1.0922,True
82,"
sin_________________
                    \
             ________*_
            /          \
       ____/_          sin___
      /      \               \
    sin      cos_            _*
       \         \          /  \
        48       109       99   22
",sin(((sin(48)/cos(109))*sin((99*22)))),"[-0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537, -0.8537]",1.1087,True
83,"
   ________________-__________
  /                           \
sin_______              _______*______
          \            /              \
       ____-__       sin__          ___/__
      /       \           \        /      \
    sin        *           +     sin       +
       \      / \         / \       \     / \
        56   X   X       X   X       X   X   31
",(sin((sin(56)-(X*X)))-(sin((X+X))*(sin(X)/(X+31)))),"[np.float64(-1.0227), np.float64(-1.0215), np.float64(-1.0069), np.float64(-0.9772), np.float64(-0.9308), np.float64(-0.8665), np.float64(-0.7833), np.float64(-0.681), np.float64(-0.56), np.float64(-0.4213), np.float64(-0.267), np.float64(-0.1002), np.float64(0.075), np.float64(0.2536), np.float64(0.4294), np.float64(0.5956), np.float64(0.7446), np.float64(0.8686), np.float64(0.9601), np.float64(1.0121), np.float64(1.0188), np.float64(0.9764), np.float64(0.8831), np.float64(0.7406), np.float64(0.5535), np.float64(0.33), np.float64(0.0819), np.float64(-0.1759), np.float64(-0.4262), np.float64(-0.6504), np.float64(-0.8298), np.float64(-0.9476), np.float64(-0.9905), np.float64(-0.9504), np.float64(-0.826), np.float64(-0.6239), np.float64(-0.3589), np.float64(-0.0538), np.float64(0.2626), np.float64(0.5573), np.float64(0.7972), np.float64(0.9522), np.float64(1.0001), np.float64(0.9296), np.float64(0.7438), np.float64(0.461), np.float64(0.1141), np.float64(-0.2525), np.float64(-0.5882), np.float64(-0.8429), np.float64(-0.9747), np.float64(-0.958), np.float64(-0.7888), np.float64(-0.4877), np.float64(-0.099), np.float64(0.3146), np.float64(0.6817), np.float64(0.9345), np.float64(1.0218), np.float64(0.9207), np.float64(0.6435), np.float64(0.2388), np.float64(-0.2155), np.float64(-0.6265), np.float64(-0.9047), np.float64(-0.9847), np.float64(-0.8418), np.float64(-0.5019), np.float64(-0.0386), np.float64(0.4399), np.float64(0.8157), np.float64(0.9901), np.float64(0.911), np.float64(0.5902), np.float64(0.1055), np.float64(-0.4159), np.float64(-0.8298), np.float64(-1.0151), np.float64(-0.9113), np.float64(-0.5409), np.float64(-0.0089), np.float64(0.5246), np.float64(0.891), np.float64(0.9676), np.float64(0.7212), np.float64(0.2253), np.float64(-0.3576), np.float64(-0.8272), np.float64(-1.0137), np.float64(-0.842), np.float64(-0.3648), np.float64(0.2484), np.float64(0.7689), np.float64(0.9937), np.float64(0.8274), np.float64(0.3274), np.float64(-0.3108), np.float64(-0.8261), np.float64(-0.9982), np.float64(-0.7451)]",1.114,True
84,"
sin__________
             \
       _______-_
      /         \
    sin_        cos_
        \           \
        cos         sin
           \           \
            X           53
",sin((sin(cos(X))-cos(sin(53)))),"[-0.397, -0.4331, -0.4705, -0.5089, -0.548, -0.5873, -0.6266, -0.6653, -0.7031, -0.7395, -0.7742, -0.8069, -0.8372, -0.8649, -0.8899, -0.9121, -0.9314, -0.948, -0.9618, -0.9731, -0.9821, -0.9889, -0.9939, -0.9972, -0.9991, -0.9999, -0.9998, -0.999, -0.9977, -0.9961, -0.9942, -0.9922, -0.9903, -0.9884, -0.9867, -0.9851, -0.9838, -0.9828, -0.982, -0.9816, -0.9814, -0.9815, -0.9819, -0.9826, -0.9835, -0.9848, -0.9862, -0.9879, -0.9898, -0.9917, -0.9937, -0.9956, -0.9973, -0.9987, -0.9997, -1.0, -0.9994, -0.9978, -0.9949, -0.9904, -0.9841, -0.9757, -0.965, -0.9518, -0.936, -0.9174, -0.896, -0.8717, -0.8447, -0.815, -0.783, -0.7488, -0.7128, -0.6753, -0.6368, -0.5976, -0.5583, -0.5191, -0.4804, -0.4427, -0.4063, -0.3713, -0.3381, -0.3068, -0.2775, -0.2504, -0.2254, -0.2026, -0.1819, -0.1634, -0.147, -0.1326, -0.1201, -0.1095, -0.1006, -0.0935, -0.088, -0.0842, -0.0818, -0.0811]",1.1193,True
85,"
cos_
    \
    cos_
        \
        sin_
            \
            cos
               \
                X
",cos(cos(sin(cos(X)))),"[0.6444, 0.6299, 0.6155, 0.6015, 0.5883, 0.5761, 0.5653, 0.5561, 0.5488, 0.5437, 0.5409, 0.5404, 0.5423, 0.5466, 0.553, 0.5615, 0.5717, 0.5834, 0.5962, 0.6099, 0.6242, 0.6387, 0.6532, 0.6673, 0.6811, 0.6942, 0.7065, 0.718, 0.7285, 0.7382, 0.7468, 0.7546, 0.7614, 0.7673, 0.7723, 0.7765, 0.7799, 0.7826, 0.7845, 0.7856, 0.7861, 0.7858, 0.7848, 0.7831, 0.7807, 0.7775, 0.7735, 0.7687, 0.763, 0.7564, 0.749, 0.7405, 0.7311, 0.7208, 0.7096, 0.6975, 0.6846, 0.671, 0.6569, 0.6425, 0.628, 0.6136, 0.5997, 0.5866, 0.5746, 0.564, 0.555, 0.5481, 0.5432, 0.5407, 0.5405, 0.5428, 0.5473, 0.554, 0.5627, 0.5731, 0.585, 0.598, 0.6118, 0.6261, 0.6406, 0.655, 0.6692, 0.6828, 0.6958, 0.708, 0.7194, 0.7299, 0.7394, 0.7479, 0.7555, 0.7622, 0.768, 0.7729, 0.777, 0.7803, 0.7829, 0.7846, 0.7857, 0.7861]",1.1287,True
86,"
cos__________
             \
       _______+________
      /                \
    cos__          _____/_
         \        /       \
          +     sin_      sin
         / \        \        \
        X   X       185       X
",cos((cos((X+X))+(sin(185)/sin(X)))),"[1.0, 0.9938, 0.9777, 0.9544, 0.9267, 0.8971, 0.8682, 0.8421, 0.8204, 0.8047, 0.7959, 0.7944, 0.8004, 0.8135, 0.8329, 0.8575, 0.8856, 0.9152, 0.9439, 0.9693, 0.9885, 0.9989, 0.9979, 0.9833, 0.9533, 0.9066, 0.8425, 0.7609, 0.662, 0.5463, 0.4142, 0.2657, 0.0996, -0.0864, -0.2967, -0.5353, -0.7949, -0.9937, -0.6312, 0.8971, 0.901, 0.981, -0.8013, 0.2491, 0.7146, 0.8865, 0.9509, 0.975, 0.9834, 0.9846, 0.9811, 0.9729, 0.9593, 0.9391, 0.9116, 0.8764, 0.8336, 0.7838, 0.7282, 0.6683, 0.6059, 0.5431, 0.4816, 0.4236, 0.3705, 0.3241, 0.2853, 0.2553, 0.2347, 0.2239, 0.2233, 0.2327, 0.2521, 0.2809, 0.3185, 0.3641, 0.4163, 0.4738, 0.5349, 0.5977, 0.6602, 0.7206, 0.7768, 0.8274, 0.8712, 0.9075, 0.936, 0.9571, 0.9715, 0.9803, 0.9843, 0.9838, 0.9767, 0.9555, 0.8989, 0.7479, 0.3388, -0.6486, 0.7115, 0.9805]",1.1319,True
87,"
sin_
    \
    cos_
        \
        cos___
              \
              _-
             /  \
            62   X
",sin(cos(cos((62-X)))),"[0.8231, 0.8149, 0.8052, 0.7941, 0.7817, 0.7681, 0.7533, 0.7375, 0.7209, 0.7037, 0.686, 0.6681, 0.6503, 0.6327, 0.6156, 0.5992, 0.5837, 0.5694, 0.5564, 0.5449, 0.5351, 0.5271, 0.521, 0.5168, 0.5147, 0.5146, 0.5166, 0.5206, 0.5265, 0.5344, 0.544, 0.5554, 0.5682, 0.5824, 0.5978, 0.6141, 0.6312, 0.6487, 0.6666, 0.6845, 0.7022, 0.7194, 0.7361, 0.7519, 0.7668, 0.7806, 0.7931, 0.8043, 0.8141, 0.8225, 0.8293, 0.8347, 0.8385, 0.8407, 0.8415, 0.8407, 0.8383, 0.8344, 0.829, 0.8221, 0.8137, 0.8039, 0.7926, 0.78, 0.7662, 0.7513, 0.7354, 0.7187, 0.7014, 0.6837, 0.6658, 0.6479, 0.6304, 0.6134, 0.5971, 0.5818, 0.5676, 0.5548, 0.5436, 0.534, 0.5262, 0.5203, 0.5164, 0.5146, 0.5148, 0.517, 0.5212, 0.5274, 0.5355, 0.5454, 0.557, 0.57, 0.5844, 0.5999, 0.6163, 0.6335, 0.6511, 0.6689, 0.6868, 0.7044]",1.134,True
88,"
sin_
    \
    cos______
             \
           ___*__
          /      \
        sin       /
           \     / \
            X   X   X
",sin(cos((sin(X)*(X/X)))),"[0.6181, 0.6016, 0.586, 0.5715, 0.5583, 0.5466, 0.5365, 0.5282, 0.5218, 0.5173, 0.5149, 0.5145, 0.5161, 0.5198, 0.5255, 0.5331, 0.5424, 0.5535, 0.5662, 0.5802, 0.5954, 0.6116, 0.6285, 0.646, 0.6638, 0.6817, 0.6995, 0.7168, 0.7336, 0.7496, 0.7646, 0.7786, 0.7913, 0.8027, 0.8127, 0.8213, 0.8284, 0.8339, 0.838, 0.8405, 0.8415, 0.8409, 0.8388, 0.8351, 0.83, 0.8233, 0.8151, 0.8055, 0.7944, 0.782, 0.7684, 0.7536, 0.7379, 0.7213, 0.7041, 0.6864, 0.6685, 0.6507, 0.6331, 0.6159, 0.5995, 0.584, 0.5697, 0.5567, 0.5452, 0.5353, 0.5273, 0.5211, 0.5169, 0.5147, 0.5146, 0.5165, 0.5204, 0.5264, 0.5342, 0.5438, 0.5551, 0.5679, 0.5821, 0.5974, 0.6137, 0.6308, 0.6483, 0.6662, 0.6841, 0.7018, 0.7191, 0.7357, 0.7516, 0.7665, 0.7803, 0.7929, 0.8041, 0.8139, 0.8223, 0.8292, 0.8346, 0.8384, 0.8407, 0.8415]",1.1351,True
89,"
sin_
    \
    sin_
        \
        cos___
              \
              _/_
             /   \
            80   150
",sin(sin(cos((80/150)))),"[0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879, 0.6879]",1.1377,True
90,"
sin_
    \
    cos_
        \
        cos__
             \
              *_
             /  \
            X   173
",sin(cos(cos((X*173)))),"[0.5304, 0.5145, 0.525, 0.5602, 0.614, 0.6774, 0.7395, 0.791, 0.8256, 0.8408, 0.836, 0.8114, 0.7682, 0.7107, 0.6466, 0.5865, 0.5406, 0.5167, 0.5189, 0.5467, 0.5955, 0.657, 0.7206, 0.7763, 0.8167, 0.8381, 0.8397, 0.8213, 0.7837, 0.73, 0.667, 0.6044, 0.553, 0.5216, 0.5153, 0.5353, 0.5782, 0.6368, 0.7009, 0.7601, 0.8058, 0.8335, 0.8414, 0.8292, 0.7975, 0.7484, 0.6873, 0.6235, 0.5675, 0.529, 0.5144, 0.5263, 0.5626, 0.6172, 0.6807, 0.7425, 0.7932, 0.8268, 0.841, 0.8352, 0.8096, 0.7655, 0.7074, 0.6433, 0.5837, 0.5388, 0.5162, 0.5197, 0.5487, 0.5984, 0.6603, 0.7238, 0.7788, 0.8183, 0.8387, 0.8392, 0.8198, 0.7813, 0.7269, 0.6636, 0.6014, 0.5509, 0.5206, 0.5157, 0.537, 0.5809, 0.64, 0.7042, 0.7628, 0.8077, 0.8344, 0.8412, 0.8281, 0.7954, 0.7454, 0.684, 0.6203, 0.565, 0.5276, 0.5144]",1.1459,True
